UC Campus,CC,UC Course Requirement,Courses Group 1,Courses Group 2,Courses Group 3,Courses Group 4
University of California Irvine,Canada College,I&C SCI 31; I&C SCI 32; I&C SCI 33,CIS 250 (3.00); CIS 252 (3.00),,,
University of California Irvine,Canada College,MATH 2A,MATH 251 (5.00),,,
University of California Irvine,Canada College,MATH 2B,MATH 252 (5.00),,,
University of California Irvine,Canada College,MATH 3A,MATH 270 (3.00),,,
University of California Irvine,Canada College,I&C SCI 6N,Not Articulated,,,
University of California Irvine,Canada College,I&C SCI 6B,CIS 262 (3.00),,,
University of California Irvine,Canada College,I&C SCI 6D,CIS 262 (3.00),,,
University of California Irvine,Canada College,I&C SCI 45C,Not Articulated,,,
University of California Irvine,Canada College,I&C SCI 46,Not Articulated,,,
University of California Irvine,Canada College,I&C SCI 51,Not Articulated,,,
University of California Irvine,Canada College,I&C SCI 53,Not Articulated,,,
University of California Irvine,Canada College,IN4MATX 43,Not Articulated,,,
University of California Irvine,Canada College,STATS 67,Not Articulated,,,
University of California Los Angeles,Canada College,COM SCI 31,CIS 250 (3.00),,,
University of California Los Angeles,Canada College,COM SCI 32,CIS 252 (3.00),CIS 250 (3.00),,
University of California Los Angeles,Canada College,COM SCI 33,Not Articulated,,,
University of California Los Angeles,Canada College,COM SCI 35L,Not Articulated,,,
University of California Los Angeles,Canada College,COM SCI M51A,Not Articulated,,,
University of California Los Angeles,Canada College,EC ENGR M16,Not Articulated,,,
University of California Los Angeles,Canada College,MATH 31A,MATH 251 (5.00),,,
University of California Los Angeles,Canada College,MATH 31B,MATH 252 (5.00),,,
University of California Los Angeles,Canada College,MATH 32A,MATH 253 (5.00),,,
University of California Los Angeles,Canada College,MATH 32B,MATH 253 (5.00),,,
University of California Los Angeles,Canada College,MATH 33A,MATH 270 (3.00),,,
University of California Los Angeles,Canada College,MATH 33B,MATH 275 (3.00),,,
University of California Los Angeles,Canada College,MATH 61,Not Articulated,,,
University of California Los Angeles,Canada College,PHYSICS 1A; PHYSICS 1B; PHYSICS 1C,PHYS 250 (4.00); PHYS 260 (4.00); PHYS 270 (4.00),,,
University of California Los Angeles,Canada College,PHYSICS 4AL,Not Articulated,,,
University of California Los Angeles,Canada College,PHYSICS 4BL,Not Articulated,,,
University of California Los Angeles,Canada College,ENGCOMP 3,ENGL 100 (3.00),,,
University of California Los Angeles,Canada College,,ENGL 110 (3.00),ENGL 165 (3.00),,
University of California Los Angeles,Canada College,,CIS 250 (3.00),,,
University of California Merced,Canada College,CSE 022,CIS 118 (4.00),CIS 122 (3.00),CIS 250 (3.00),CIS 284 (3.00)
University of California Merced,Canada College,CSE 030,CIS 252 (3.00),CIS 286 (3.00),,
University of California Merced,Canada College,MATH 021,MATH 251 (5.00),,,
University of California Merced,Canada College,MATH 022,MATH 252 (5.00),,,
University of California Merced,Canada College,MATH 023,MATH 253 (5.00),,,
University of California Merced,Canada College,MATH 024,MATH 270 (3.00); MATH 275 (3.00),,,
University of California Merced,Canada College,PHYS 008; PHYS 008L,PHYS 250 (4.00),,,
University of California Merced,Canada College,PHYS 009; PHYS 009L,PHYS 260 (4.00),,,
University of California Merced,Canada College,CSE 015,CIS 262 (3.00),,,
University of California Merced,Canada College,CSE 022,CIS 118 (4.00),CIS 122 (3.00),CIS 250 (3.00),CIS 284 (3.00)
University of California Merced,Canada College,CSE 024,Not Articulated,,,
University of California Merced,Canada College,CSE 030,CIS 252 (3.00),CIS 286 (3.00),,
University of California Merced,Canada College,CSE 031,CIS 242 (3.00),,,
University of California Merced,Canada College,ENGR 065,ENGR 260 (3.00); ENGR 261 (1.00); MATH 275 (3.00),,,
University of California Merced,Canada College,ENGR 091,Not Articulated,,,
University of California Merced,Canada College,MATH 032,Not Articulated,,,
University of California Merced,Canada College,ENGR 080,Not Articulated,,,
University of California Merced,Canada College,WRI 001,ENGL 100 (3.00),ENGL 105 (5.00),,
University of California Merced,Canada College,WRI 010,ENGL 110 (3.00),ENGL 165 (3.00),,
University of California Riverside,Canada College,CS 10A,CIS 118 (4.00),,,
University of California Riverside,Canada College,CS 10B,CIS 250 (3.00),CIS 284 (3.00),,
University of California Riverside,Canada College,MATH 9A; MATH 9B; MATH 9C,MATH 251 (5.00); MATH 252 (5.00),,,
University of California Riverside,Canada College,PHYS 40A,PHYS 250 (4.00),,,
University of California Riverside,Canada College,CS 11,CIS 262 (3.00),,,
University of California Riverside,Canada College,CS 10C,CIS 252 (3.00),,,
University of California Riverside,Canada College,CS 61,CIS 242 (3.00),,,
University of California Riverside,Canada College,MATH 10A,MATH 253 (5.00),,,
University of California Riverside,Canada College,PHYS 40B,PHYS 250 (4.00); PHYS 270 (4.00),,,
University of California Riverside,Canada College,PHYS 40C,PHYS 260 (4.00),,,
University of California Riverside,Canada College,EE 20B,Not Articulated,,,
University of California Riverside,Canada College,MATH 31,MATH 270 (3.00),,,
University of California San Diego,Canada College,CSE 8A,Not Articulated,,,
University of California San Diego,Canada College,CSE 8B,Not Articulated,,,
University of California San Diego,Canada College,CSE 11,CIS 284 (3.00),,,
University of California San Diego,Canada College,CSE 12,CIS 286 (3.00),,,
University of California San Diego,Canada College,CSE 15L,Not Articulated,,,
University of California San Diego,Canada College,CSE 20,Not Articulated,,,
University of California San Diego,Canada College,CSE 21,Not Articulated,,,
University of California San Diego,Canada College,CSE 30,CIS 242 (3.00),,,
University of California San Diego,Canada College,MATH 18,MATH 270 (3.00),,,
University of California San Diego,Canada College,MATH 20A,MATH 251 (5.00),,,
University of California San Diego,Canada College,MATH 20B,MATH 252 (5.00),,,
University of California San Diego,Canada College,MATH 20C,MATH 253 (5.00),,,
University of California San Diego,Canada College,BILD 1,BIOL 225 (5.00); BIOL 230 (5.00),,,
University of California San Diego,Canada College,BILD 2,BIOL 225 (5.00); BIOL 230 (5.00),,,
University of California San Diego,Canada College,BILD 3,BIOL 225 (5.00); BIOL 230 (5.00),,,
University of California San Diego,Canada College,CHEM 6A,CHEM 210 (5.00),,,
University of California San Diego,Canada College,CHEM 6B,CHEM 210 (5.00); CHEM 220 (5.00),,,
University of California San Diego,Canada College,PHYS 2A,PHYS 250 (4.00),,,
University of California San Diego,Canada College,PHYS 2B,PHYS 260 (4.00),,,
University of California San Diego,Canada College,PHYS 4A,Not Articulated,,,
University of California San Diego,Canada College,PHYS 4B,Not Articulated,,,
University of California Santa Barbara,Canada College,MATH 3A,MATH 251 (5.00),,,
University of California Santa Barbara,Canada College,MATH 3B,MATH 252 (5.00),,,
University of California Santa Barbara,Canada College,MATH 4A,MATH 270 (3.00),,,
University of California Santa Barbara,Canada College,MATH 4B,MATH 275 (3.00),,,
University of California Santa Barbara,Canada College,CMPSC 16,CIS 250 (3.00),,,
University of California Santa Barbara,Canada College,CMPSC 24,CIS 252 (3.00),,,
University of California Santa Barbara,Canada College,CMPSC 40,CIS 262 (3.00),,,
University of California Santa Barbara,Canada College,CMPSC 32,Not Articulated,,,
University of California Santa Barbara,Canada College,CMPSC 64,CIS 242 (3.00),,,
University of California Santa Barbara,Canada College,MATH 6A,MATH 253 (5.00),,,
University of California Santa Barbara,Canada College,PHYS 1,PHYS 250 (4.00),,,
University of California Santa Barbara,Canada College,PHYS 2,PHYS 250 (4.00); PHYS 270 (4.00),,,
University of California Santa Barbara,Canada College,PHYS 3; PHYS 3L,PHYS 260 (4.00),,,
University of California Santa Barbara,Canada College,PHYS 6A; PHYS 6AL; PHYS 6B; PHYS 6BL; PHYS 6C; PHYS 6CL,PHYS 210 (4.00); PHYS 220 (4.00),,,
University of California Santa Barbara,Canada College,PHYS 7A,PHYS 250 (4.00),,,
University of California Santa Barbara,Canada College,PHYS 7B,PHYS 250 (4.00); PHYS 260 (4.00),,,
University of California Santa Barbara,Canada College,PHYS 7C,PHYS 260 (4.00); PHYS 270 (4.00),,,
University of California Santa Barbara,Canada College,PHYS 7D,PHYS 270 (4.00),,,
University of California Santa Barbara,Canada College,PHYS 7L,PHYS 250 (4.00); PHYS 260 (4.00),,,
University of California Santa Barbara,Canada College,CHEM 1A; CHEM 1AL; CHEM 1B; CHEM 1BL; CHEM 1C; CHEM 1CL,CHEM 210 (5.00); CHEM 220 (5.00),,,
University of California Santa Barbara,Canada College,MCDB 1A; MCDB 1LL,Not Articulated,,,
University of California Santa Barbara,Canada College,MCDB 1B,Not Articulated,,,
University of California Santa Barbara,Canada College,PSTAT 120A,Not Articulated,,,
University of California Santa Cruz,Canada College,CSE 12,CIS 242 (3.00),,,
University of California Santa Cruz,Canada College,CSE 16,CIS 262 (3.00),,,
University of California Santa Cruz,Canada College,CSE 30,CIS 252 (3.00),CIS 286 (3.00),,
University of California Santa Cruz,Canada College,MATH 19A,MATH 251 (5.00),,,
University of California Santa Cruz,Canada College,MATH 19B,MATH 252 (5.00),,,
University of California Santa Cruz,Canada College,AM 10,MATH 270 (3.00),,,
University of California Santa Cruz,Canada College,MATH 21,MATH 270 (3.00),,,
University of California Santa Cruz,Canada College,AM 30,MATH 253 (5.00),,,
University of California Santa Cruz,Canada College,MATH 23A,MATH 253 (5.00),,,
