Community College,UCSD Articulated,UCSD Unarticulated,UCSB Articulated,UCSB Unarticulated,UCSC Articulated,UCSC Unarticulated,UCLA Articulated,UCLA Unarticulated,UCB Articulated,UCB Unarticulated,UCI Articulated,UCI Unarticulated,UCD Articulated,UCD Unarticulated,UCR Articulated,UCR Unarticulated,UCM Articulated,UCM Unarticulated
Riverside_Community_College_District.csv,1.79,1.0,1.64,0.0,1.64,0.0,1.14,0.0,0.79,0.0,3.54,0.0,2.57,0.0,0.71,0.0,1.14,0.0
South_Orange_County_Community_College_District.csv,2.54,0.0,1.96,0.0,2.64,0.0,1.32,0.0,0.79,0.0,4.39,0.0,3.14,0.0,1.75,0.0,0.89,0.0
Mt._San_Antonio_Community_College_District.csv,2.29,0.0,4.46,0.0,2.36,0.0,1.68,0.0,0.57,0.0,0.0,3.0,1.93,2.0,2.0,0.0,1.57,0.0
Monterey_Peninsula_Community_College_District.csv,1.18,2.0,1.68,1.0,1.71,0.0,1.14,0.0,0.79,0.0,1.32,0.0,2.29,1.0,0.96,0.0,1.0,0.0
Glendale_Community_College_District.csv,1.96,1.0,1.68,0.0,1.11,1.0,1.0,0.0,0.79,0.0,2.75,0.0,2.61,0.0,0.75,0.0,1.14,0.0
Los_Angeles_Community_College_District.csv,2.0,0.0,1.68,0.0,1.32,0.0,1.32,0.0,0.79,0.0,1.0,0.0,2.61,0.0,1.07,0.0,1.0,0.0
San_Diego_Community_College_District.csv,2.07,0.0,2.0,0.0,1.36,1.0,1.32,0.0,0.79,0.0,2.54,0.0,2.32,2.0,1.5,0.0,1.32,0.0
Chaffey_Community_College_District.csv,0.43,3.0,2.21,0.0,0.0,3.0,1.86,0.0,0.79,0.0,0.89,0.0,1.86,2.0,0.54,1.0,1.14,0.0
Compton_Community_College_District.csv,2.32,0.0,1.11,1.0,0.36,2.0,0.43,1.0,0.43,0.0,1.54,0.0,0.57,4.0,0.0,2.0,0.43,1.0
Rio_Hondo_Community_College_District.csv,2.71,1.0,1.82,1.0,1.54,1.0,2.04,0.0,1.71,0.0,1.29,0.0,1.29,3.0,1.07,0.0,2.04,0.0
Peralta_Community_College_District.csv,1.79,1.0,2.0,0.0,1.64,0.0,0.79,1.0,0.79,0.0,0.0,3.0,1.86,1.0,1.54,0.0,1.32,0.0
Antelope_Valley_Community_College_District.csv,4.43,0.0,1.29,1.0,1.64,0.0,0.79,1.0,0.79,0.0,3.11,0.0,1.86,2.0,0.0,2.0,1.14,0.0
West_Valley-Mission_Community_College_District.csv,2.68,0.0,1.64,0.0,1.71,0.0,1.29,0.0,0.93,0.0,4.0,0.0,6.07,0.0,0.71,0.0,1.68,0.0
Victor_Valley_Community_College_District.csv,1.43,2.0,2.86,0.0,0.75,2.0,0.79,1.0,0.79,1.0,0.0,3.0,1.5,3.0,1.29,0.0,0.79,1.0
Pasadena_Area_Community_College_District.csv,2.54,0.0,2.43,0.0,1.64,0.0,1.0,0.0,0.79,0.0,3.96,0.0,2.46,1.0,1.21,0.0,1.14,0.0
MiraCosta_Community_College_District.csv,2.0,0.0,3.07,0.0,1.5,0.0,1.54,0.0,0.79,0.0,2.89,0.0,2.61,0.0,0.89,0.0,1.0,0.0
Contra_Costa_Community_College_District.csv,4.79,0.0,1.86,0.0,1.86,0.0,1.64,0.0,0.64,0.0,2.04,0.0,3.36,0.0,1.5,0.0,1.18,0.0
Allan_Hancock_Joint_Community_College_District.csv,1.0,1.0,1.54,0.0,1.32,0.0,0.43,1.0,0.43,0.0,0.0,3.0,1.32,3.0,0.96,0.0,0.64,0.0
Ventura_County_Community_College_District.csv,2.07,0.0,2.86,0.0,2.11,0.0,1.79,0.0,0.79,0.0,3.29,0.0,4.14,0.0,0.54,1.0,1.14,0.0
North_Orange_County_Community_College_District.csv,2.18,0.0,1.5,0.0,2.29,0.0,1.18,0.0,0.43,0.0,1.75,0.0,4.46,0.0,1.5,0.0,0.64,0.0
State_Center_Community_College_District.csv,0.82,0.0,1.14,0.0,1.14,0.0,1.43,0.0,0.43,0.0,0.57,0.0,3.89,0.0,1.04,0.0,0.46,0.0
Chabot-Las_Positas_Community_College_District.csv,2.0,0.0,1.89,0.0,1.32,0.0,1.32,0.0,0.79,0.0,1.75,0.0,5.82,0.0,1.29,0.0,1.0,0.0
Sonoma_County_Junior_College_District.csv,1.54,1.0,2.14,1.0,1.32,0.0,0.79,1.0,0.79,0.0,0.0,3.0,2.29,1.0,1.21,0.0,1.0,0.0
Citrus_Community_College_District.csv,0.43,3.0,1.64,1.0,1.29,1.0,1.32,0.0,0.79,0.0,0.0,3.0,2.5,2.0,1.54,0.0,0.79,1.0
Lake_Tahoe_Community_College_District.csv,1.32,1.0,0.57,3.0,0.32,2.0,1.04,1.0,1.04,0.0,1.5,0.0,0.11,5.0,1.61,0.0,1.25,0.0
Sierra_Joint_Community_College_District.csv,1.68,0.0,1.86,0.0,2.11,0.0,1.43,0.0,0.43,0.0,0.0,3.0,2.96,0.0,1.36,0.0,0.79,0.0
Southwestern_Community_College_District.csv,2.32,0.0,1.29,1.0,1.64,0.0,1.14,0.0,0.79,0.0,1.0,0.0,1.68,2.0,0.36,1.0,1.32,0.0
El_Camino_Community_College_District.csv,2.0,0.0,1.0,0.0,1.57,0.0,0.64,0.0,0.43,0.0,0.75,0.0,1.54,1.0,0.75,0.0,0.64,0.0
Yosemite_Community_College_District.csv,1.29,1.0,1.11,2.0,1.39,0.0,2.54,0.0,0.79,0.0,0.64,0.0,2.14,1.0,0.64,0.0,0.89,0.0
Sequoias_Community_College_District.csv,0.43,3.0,2.43,0.0,0.11,2.0,0.79,1.0,0.79,0.0,0.86,0.0,2.07,2.0,0.86,0.0,0.89,0.0
Butte-Glenn_Community_College_District.csv,0.43,3.0,2.29,0.0,0.96,1.0,0.79,1.0,0.79,0.0,0.0,3.0,1.93,2.0,0.96,0.0,1.0,0.0
San_Bernardino_Community_College_District.csv,0.79,2.0,2.32,0.0,1.5,0.0,1.68,0.0,0.93,0.0,1.0,0.0,3.25,0.0,1.5,0.0,1.14,0.0
Foothill-De_Anza_Community_College_District.csv,2.32,0.0,3.68,0.0,1.5,0.0,1.96,0.0,0.96,0.0,3.0,0.0,3.25,0.0,2.04,0.0,1.32,0.0
Copper_Mountain_Community_College_District.csv,0.79,2.0,1.5,0.0,1.11,1.0,0.79,1.0,0.79,0.0,0.57,0.0,1.89,1.0,0.57,0.0,1.0,0.0
Grossmont-Cuyamaca_Community_College_District.csv,2.5,0.0,2.32,0.0,1.5,0.0,1.79,0.0,0.79,0.0,2.0,0.0,2.71,1.0,0.75,0.0,1.0,0.0
Barstow_Community_College_District.csv,2.21,0.0,1.79,1.0,0.54,2.0,0.21,3.0,1.11,0.0,0.0,3.0,0.21,5.0,1.11,0.0,1.46,0.0
Los_Rios_Community_College_District.csv,2.0,0.0,1.5,0.0,1.32,0.0,1.14,0.0,0.79,0.0,0.71,0.0,2.25,0.0,0.71,0.0,1.0,0.0
Mt._San_Jacinto_Community_College_District.csv,2.14,0.0,1.5,0.0,1.32,0.0,1.14,0.0,0.93,0.0,0.75,0.0,2.29,0.0,0.75,0.0,0.79,0.0
Rancho_Santiago_Community_College_District.csv,2.21,1.0,3.89,0.0,1.11,1.0,1.46,0.0,0.71,0.0,1.29,0.0,1.75,3.0,0.89,0.0,1.07,0.0
Palomar_Community_College_District.csv,1.64,0.0,1.93,0.0,1.21,0.0,2.64,0.0,0.79,0.0,2.36,0.0,2.32,0.0,0.89,0.0,0.89,0.0
West_Hills_Community_College_District.csv,0.43,3.0,1.32,2.0,0.0,3.0,0.79,1.0,0.79,0.0,0.0,3.0,0.21,5.0,0.75,1.0,0.79,1.0
Ohlone_Community_College_District.csv,2.0,0.0,1.5,0.0,1.32,0.0,1.14,0.0,0.79,0.0,0.0,3.0,2.64,0.0,1.11,0.0,1.0,0.0
Gavilan_Community_College_District.csv,0.79,2.0,2.04,0.0,2.21,0.0,0.79,1.0,0.79,0.0,0.0,3.0,3.82,1.0,1.36,0.0,1.14,0.0
Hartnell_Community_College_District.csv,1.43,2.0,2.18,0.0,3.07,0.0,0.79,1.0,0.79,0.0,0.0,3.0,1.29,3.0,0.54,1.0,1.32,0.0
Solano_Community_College_District.csv,0.79,2.0,1.11,2.0,1.64,0.0,1.32,0.0,0.79,0.0,0.0,3.0,2.39,0.0,0.54,1.0,1.14,0.0
Yuba_Community_College_District.csv,1.57,2.0,2.14,0.0,1.82,0.0,1.29,0.0,0.93,0.0,0.0,3.0,2.61,1.0,1.11,0.0,1.11,0.0
AVERAGE,1.63,1.22,1.9,0.65,1.3,0.71,1.15,0.6,0.76,0.11,1.18,1.28,2.29,1.6,0.99,0.32,1.08,0.21
TRANSFERABLE AVERAGE,2.38,0.0,2.19,0.0,1.66,0.0,1.44,0.0,0.79,0.0,2.0,0.0,3.23,0.0,1.14,0.0,1.13,0.0
