cc,system_type,ucs,uc_count,ge_pattern,status,total_terms,total_units,over_2_years,units_term_1,units_term_2,units_term_3,units_term_4,units_term_5,units_term_6,error
folsom_lake,semester,UCI+UCSC+UCSD,3,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCI+UCM+UCSD,3,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCR+UCSB+UCSD,3,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCD+UCR+UCSD,3,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCR+UCSD,3,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCR+UCSC+UCSD,3,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCM+UCR+UCSD,3,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCD+UCSB+UCSD,3,IGETC,success,6,77,True,15,15,15,14,15,3,
folsom_lake,semester,UCB+UCSB+UCSD,3,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,semester,UCSB+UCSC+UCSD,3,IGETC,success,5,70,True,15,15,15,13,12,0,
folsom_lake,semester,UCM+UCSB+UCSD,3,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,semester,UCB+UCD+UCSD,3,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCD+UCSC+UCSD,3,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCD+UCM+UCSD,3,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCSC+UCSD,3,IGETC,success,5,70,True,15,15,15,13,12,0,
folsom_lake,semester,UCB+UCM+UCSD,3,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,semester,UCM+UCSC+UCSD,3,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,semester,UCI+UCLA+UCR,3,IGETC,success,5,65,True,15,14,15,15,6,0,
folsom_lake,semester,UCI+UCLA+UCSB,3,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCD+UCI+UCLA,3,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCI+UCLA,3,IGETC,success,5,65,True,15,14,15,15,6,0,
folsom_lake,semester,UCI+UCLA+UCSC,3,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCI+UCLA+UCM,3,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCLA+UCR+UCSB,3,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCD+UCLA+UCR,3,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCLA+UCR,3,IGETC,success,5,65,True,15,14,15,15,6,0,
folsom_lake,semester,UCLA+UCR+UCSC,3,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCLA+UCM+UCR,3,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCD+UCLA+UCSB,3,IGETC,success,5,73,True,15,15,15,13,15,0,
