Community College,UCSD Articulated,UCSD Unarticulated,UCSB Articulated,UCSB Unarticulated,UCSC Articulated,UCSC Unarticulated,UCLA Articulated,UCLA Unarticulated,UCB Articulated,UCB Unarticulated,UCI Articulated,UCI Unarticulated,UCD Articulated,UCD Unarticulated,UCR Articulated,UCR Unarticulated,UCM Articulated,UCM Unarticulated
San_Joaquin_Delta_Community_College_District.csv,0.09,3.0,1.09,0.0,0.93,0.0,0.73,0.0,0.16,0.0,0.0,3.0,0.79,3.0,1.07,0.0,0.37,0.0
Feather_River_Community_College_District.csv,0.0,5.0,1.0,4.0,0.0,3.0,0.0,5.0,0.5,1.0,0.0,3.0,0.0,6.0,0.0,2.0,0.5,2.0
Cerritos_Community_College_District.csv,1.17,0.0,0.1,1.0,0.64,0.0,0.04,0.0,0.03,0.0,0.23,0.0,0.89,0.0,0.23,0.0,0.1,0.0
Riverside_Community_College_District.csv,1.1,1.0,0.3,0.0,0.79,0.0,0.17,0.0,0.1,0.0,3.21,0.0,0.94,0.0,0.14,0.0,0.17,0.0
South_Orange_County_Community_College_District.csv,2.03,0.0,0.8,0.0,2.21,0.0,0.31,0.0,0.1,0.0,3.71,0.0,1.94,0.0,1.5,0.0,0.1,0.0
Mt._San_Antonio_Community_College_District.csv,1.23,0.0,3.64,0.0,2.07,0.0,0.66,0.0,0.09,0.0,0.0,3.0,1.16,2.0,2.0,0.0,1.09,0.0
Monterey_Peninsula_Community_College_District.csv,0.53,2.0,0.66,1.0,1.01,0.0,0.17,0.0,0.1,0.0,0.59,0.0,1.1,1.0,0.51,0.0,0.11,0.0
Glendale_Community_College_District.csv,1.24,1.0,0.39,0.0,0.57,1.0,0.11,0.0,0.1,0.0,2.23,0.0,1.03,0.0,0.23,0.0,0.17,0.0
Los_Angeles_Community_College_District.csv,1.11,0.0,0.39,0.0,0.59,0.0,0.31,0.0,0.1,0.0,1.0,0.0,1.03,0.0,0.43,0.0,0.11,0.0
San_Diego_Community_College_District.csv,0.81,0.0,0.59,0.0,1.07,1.0,0.31,0.0,0.1,0.0,2.21,0.0,1.59,2.0,1.0,0.0,0.31,0.0
Chaffey_Community_College_District.csv,0.03,3.0,0.87,0.0,0.0,3.0,0.53,0.0,0.1,0.0,0.29,0.0,0.8,2.0,0.21,1.0,0.17,0.0
Compton_Community_College_District.csv,1.31,0.0,0.3,1.0,0.07,2.0,0.03,1.0,0.03,0.0,1.21,0.0,0.09,4.0,0.0,2.0,0.03,1.0
Rio_Hondo_Community_College_District.csv,2.01,1.0,0.93,1.0,1.21,1.0,0.94,0.0,1.01,0.0,0.71,0.0,0.44,3.0,0.43,0.0,0.94,0.0
Peralta_Community_College_District.csv,1.1,1.0,0.59,0.0,0.79,0.0,0.1,1.0,0.1,0.0,0.0,3.0,0.8,1.0,1.21,0.0,0.31,0.0
Antelope_Valley_Community_College_District.csv,2.89,0.0,0.23,1.0,0.79,0.0,0.1,1.0,0.1,0.0,2.57,0.0,0.8,2.0,0.0,2.0,0.17,0.0
West_Valley-Mission_Community_College_District.csv,1.66,0.0,0.3,0.0,1.14,0.0,0.23,0.0,0.16,0.0,4.0,0.0,5.21,0.0,0.14,0.0,0.66,0.0
Victor_Valley_Community_College_District.csv,1.03,2.0,1.8,0.0,0.5,2.0,0.1,1.0,0.1,1.0,0.0,3.0,0.73,3.0,0.71,0.0,0.1,1.0
Pasadena_Area_Community_College_District.csv,1.6,0.0,0.89,0.0,0.79,0.0,0.11,0.0,0.1,0.0,3.51,0.0,1.24,1.0,1.01,0.0,0.17,0.0
MiraCosta_Community_College_District.csv,1.11,0.0,1.81,0.0,0.73,0.0,0.6,0.0,0.1,0.0,2.29,0.0,1.03,0.0,0.29,0.0,0.11,0.0
Contra_Costa_Community_College_District.csv,4.1,0.0,0.53,0.0,1.07,0.0,1.04,0.0,0.04,0.0,1.21,0.0,1.53,0.0,1.0,0.0,0.26,0.0
Allan_Hancock_Joint_Community_College_District.csv,0.11,1.0,0.6,0.0,0.59,0.0,0.03,1.0,0.03,0.0,0.0,3.0,0.59,3.0,0.51,0.0,0.04,0.0
Ventura_County_Community_College_District.csv,0.81,0.0,1.8,0.0,1.57,0.0,1.1,0.0,0.1,0.0,2.71,0.0,2.51,0.0,0.21,1.0,0.17,0.0
North_Orange_County_Community_College_District.csv,1.26,0.0,0.46,0.0,1.71,0.0,0.53,0.0,0.03,0.0,1.5,0.0,3.24,0.0,0.73,0.0,0.04,0.0
State_Center_Community_College_District.csv,0.1,0.0,0.3,0.0,0.57,0.0,1.03,0.0,0.03,0.0,0.21,0.0,2.8,0.0,1.0,0.0,0.03,0.0
Chabot-Las_Positas_Community_College_District.csv,1.11,0.0,0.67,0.0,0.59,0.0,0.31,0.0,0.1,0.0,1.5,0.0,4.31,0.0,0.71,0.0,0.11,0.0
Sonoma_County_Junior_College_District.csv,0.6,1.0,1.17,1.0,0.59,0.0,0.1,1.0,0.1,0.0,0.0,3.0,1.1,1.0,1.01,0.0,0.11,0.0
Citrus_Community_College_District.csv,0.03,3.0,0.51,1.0,0.71,1.0,0.31,0.0,0.1,0.0,0.0,3.0,1.73,2.0,1.21,0.0,0.1,1.0
Lake_Tahoe_Community_College_District.csv,0.31,1.0,0.09,3.0,0.01,2.0,0.16,1.0,0.16,0.0,0.73,0.0,0.0,5.0,0.73,0.0,0.17,0.0
Sierra_Joint_Community_College_District.csv,0.39,0.0,0.8,0.0,1.57,0.0,1.03,0.0,0.03,0.0,0.0,3.0,1.37,0.0,1.07,0.0,0.1,0.0
Southwestern_Community_College_District.csv,1.31,0.0,0.23,1.0,0.79,0.0,0.17,0.0,0.1,0.0,1.0,0.0,0.66,2.0,0.07,1.0,0.31,0.0
El_Camino_Community_College_District.csv,1.11,0.0,0.11,0.0,1.09,0.0,0.04,0.0,0.03,0.0,0.23,0.0,0.33,1.0,0.23,0.0,0.04,0.0
Yosemite_Community_College_District.csv,0.53,1.0,0.3,2.0,0.71,0.0,1.6,0.0,0.1,0.0,0.21,0.0,0.94,1.0,0.21,0.0,0.1,0.0
Sequoias_Community_College_District.csv,0.03,3.0,1.59,0.0,0.0,2.0,0.1,1.0,0.1,0.0,0.5,0.0,1.51,2.0,0.5,0.0,0.1,0.0
Butte-Glenn_Community_College_District.csv,0.03,3.0,1.1,0.0,0.51,1.0,0.1,1.0,0.1,0.0,0.0,3.0,1.03,2.0,0.51,0.0,0.11,0.0
San_Bernardino_Community_College_District.csv,0.1,2.0,1.31,0.0,0.73,0.0,0.66,0.0,0.16,0.0,1.0,0.0,2.23,0.0,1.0,0.0,0.17,0.0
Foothill-De_Anza_Community_College_District.csv,1.23,0.0,2.66,0.0,0.64,0.0,1.16,0.0,0.16,0.0,3.0,0.0,2.14,0.0,2.0,0.0,0.23,0.0
Copper_Mountain_Community_College_District.csv,0.1,2.0,0.24,0.0,0.57,1.0,0.1,1.0,0.1,0.0,0.09,0.0,0.67,1.0,0.09,0.0,0.11,0.0
Grossmont-Cuyamaca_Community_College_District.csv,1.46,0.0,1.31,0.0,0.73,0.0,1.1,0.0,0.1,0.0,2.0,0.0,1.74,1.0,0.23,0.0,0.11,0.0
Barstow_Community_College_District.csv,0.87,0.0,0.57,1.0,0.21,2.0,0.01,3.0,0.3,0.0,0.0,3.0,0.01,5.0,0.57,0.0,0.37,0.0
Los_Rios_Community_College_District.csv,1.11,0.0,0.24,0.0,0.59,0.0,0.17,0.0,0.1,0.0,0.14,0.0,0.74,0.0,0.14,0.0,0.11,0.0
Mt._San_Jacinto_Community_College_District.csv,1.17,0.0,0.24,0.0,0.59,0.0,0.17,0.0,0.16,0.0,0.23,0.0,0.83,0.0,0.23,0.0,0.1,0.0
Rancho_Santiago_Community_College_District.csv,1.14,1.0,3.29,0.0,0.57,1.0,0.64,0.0,0.14,0.0,0.71,0.0,1.5,3.0,0.29,0.0,0.21,0.0
Palomar_Community_College_District.csv,0.6,0.0,0.44,0.0,0.57,0.0,1.17,0.0,0.1,0.0,1.5,0.0,0.87,0.0,0.29,0.0,0.1,0.0
West_Hills_Community_College_District.csv,0.03,3.0,0.59,2.0,0.0,3.0,0.1,1.0,0.1,0.0,0.0,3.0,0.01,5.0,0.5,1.0,0.1,1.0
Ohlone_Community_College_District.csv,1.11,0.0,0.24,0.0,0.59,0.0,0.17,0.0,0.1,0.0,0.0,3.0,1.17,0.0,0.57,0.0,0.11,0.0
Gavilan_Community_College_District.csv,0.1,2.0,0.73,0.0,1.14,0.0,0.1,1.0,0.1,0.0,0.0,3.0,2.59,1.0,1.07,0.0,0.17,0.0
Hartnell_Community_College_District.csv,1.03,2.0,0.73,0.0,2.43,0.0,0.1,1.0,0.1,0.0,0.0,3.0,0.44,3.0,0.21,1.0,0.31,0.0
Solano_Community_College_District.csv,0.1,2.0,0.3,2.0,0.79,0.0,0.31,0.0,0.1,0.0,0.0,3.0,1.01,0.0,0.21,1.0,0.17,0.0
Yuba_Community_College_District.csv,1.09,2.0,0.64,0.0,0.93,0.0,0.23,0.0,0.16,0.0,0.0,3.0,1.3,1.0,0.57,0.0,0.3,0.0
AVERAGE,0.85,1.22,0.83,0.65,0.72,0.71,0.35,0.6,0.13,0.11,0.95,1.28,1.26,1.6,0.58,0.32,0.24,0.21
TRANSFERABLE AVERAGE,1.37,0.0,0.95,0.0,0.92,0.0,0.51,0.0,0.12,0.0,1.61,0.0,1.85,0.0,0.67,0.0,0.25,0.0
