Community College,UCSD Articulated,UCSD Unarticulated,UCSB Articulated,UCSB Unarticulated,UCSC Articulated,UCSC Unarticulated,UCLA Articulated,UCLA Unarticulated,UCB Articulated,UCB Unarticulated,UCI Articulated,UCI Unarticulated,UCD Articulated,UCD Unarticulated,UCR Articulated,UCR Unarticulated,UCM Articulated,UCM Unarticulated
Allan_Hancock_Joint_Community_College_District.csv,0.11,1.0,0.6,0.0,0.59,0.0,0.03,1.0,0.03,0.0,0.0,3.0,0.59,3.0,0.51,0.0,0.04,0.0
Ventura_County_Community_College_District.csv,1.67,0.0,2.09,0.0,0.64,0.0,1.39,0.0,0.03,0.0,0.71,0.0,2.37,0.0,0.07,1.0,0.1,0.0
North_Orange_County_Community_College_District.csv,0.46,0.0,0.26,0.0,0.73,0.0,0.29,0.0,0.03,0.0,0.5,0.0,3.4,0.0,0.01,0.0,0.04,0.0
State_Center_Community_College_District.csv,1.1,0.0,0.3,0.0,0.57,0.0,1.03,0.0,0.03,0.0,0.0,0.0,2.8,0.0,0.21,0.0,0.03,0.0
Chabot-Las_Positas_Community_College_District.csv,0.54,0.0,1.1,0.0,0.59,0.0,0.74,0.0,0.03,0.0,0.5,0.0,3.17,0.0,0.71,0.0,0.04,0.0
Sonoma_County_Junior_College_District.csv,0.37,1.0,0.6,1.0,0.59,0.0,0.59,1.0,0.01,0.0,0.0,3.0,0.87,1.0,0.23,0.0,0.1,0.0
Citrus_Community_College_District.csv,0.03,3.0,0.8,1.0,0.71,1.0,0.6,0.0,0.03,0.0,0.0,3.0,0.8,2.0,1.07,0.0,0.03,1.0
Lake_Tahoe_Community_College_District.csv,1.1,1.0,0.51,3.0,0.01,2.0,1.09,1.0,0.09,0.0,0.01,0.0,0.5,5.0,1.01,0.0,0.1,0.0
Sierra_Joint_Community_College_District.csv,0.41,0.0,0.41,0.0,0.63,0.0,0.86,0.0,0.14,0.0,0.0,3.0,1.34,0.0,0.07,0.0,0.14,0.0
Southwestern_Community_College_District.csv,1.17,0.0,0.76,1.0,0.79,0.0,0.7,0.0,0.03,0.0,1.0,0.0,0.63,2.0,0.0,1.0,0.24,0.0
El_Camino_Community_College_District.csv,1.1,0.0,0.11,0.0,1.09,0.0,0.1,0.0,0.09,0.0,0.01,0.0,0.59,1.0,0.5,0.0,0.1,0.0
Yosemite_Community_College_District.csv,0.53,1.0,0.73,2.0,0.71,0.0,1.03,0.0,0.03,0.0,0.0,0.0,1.23,1.0,0.5,0.0,0.03,0.0
Sequoias_Community_College_District.csv,0.03,2.5,1.73,0.0,0.0,1.5,0.53,1.0,0.03,0.0,0.0,0.0,1.23,2.0,0.21,0.0,0.03,0.0
Butte-Glenn_Community_College_District.csv,0.09,3.0,1.53,0.0,0.51,1.0,0.59,1.0,0.09,0.0,0.0,3.0,1.01,2.0,0.51,0.0,0.1,0.0
San_Bernardino_Community_College_District.csv,0.1,2.0,1.74,0.0,0.73,0.0,1.09,0.0,0.09,0.0,1.0,0.0,1.94,0.0,0.71,0.0,0.1,0.0
Foothill-De_Anza_Community_College_District.csv,1.37,0.0,2.09,0.0,0.64,0.0,2.03,0.0,0.03,0.0,1.09,0.0,1.07,0.0,1.5,0.0,0.1,0.0
Copper_Mountain_Community_College_District.csv,0.1,2.0,0.81,0.0,0.57,1.0,0.53,1.0,0.03,0.0,0.01,0.0,0.81,1.0,0.23,0.0,0.04,0.0
Grossmont-Cuyamaca_Community_College_District.csv,1.1,0.0,0.67,0.0,0.57,0.0,1.53,0.0,0.03,0.0,1.0,0.0,0.67,1.0,0.09,0.0,0.03,0.0
Barstow_Community_College_District.csv,0.43,0.0,1.36,1.0,0.21,2.0,0.07,3.0,0.14,0.0,0.0,3.0,0.0,5.0,1.07,0.0,0.21,0.0
Los_Rios_Community_College_District.csv,0.69,0.0,0.67,0.0,0.59,0.0,0.69,0.0,0.03,0.0,0.01,0.0,0.83,0.0,0.23,0.0,0.04,0.0
Mt._San_Jacinto_Community_College_District.csv,0.81,0.0,0.61,0.0,0.59,0.0,0.54,0.0,0.03,0.0,0.0,0.0,0.87,0.0,0.51,0.0,0.04,0.0
Rancho_Santiago_Community_College_District.csv,1.4,0.5,1.14,0.0,0.57,0.5,0.14,0.0,0.09,0.0,0.06,0.0,1.0,3.0,0.13,0.0,0.16,0.0
Palomar_Community_College_District.csv,0.31,0.0,1.16,0.0,0.6,0.0,0.74,0.0,0.03,0.0,0.01,0.0,0.9,0.0,0.26,0.0,0.06,0.0
West_Hills_Community_College_District.csv,0.03,2.5,1.01,2.0,0.0,2.5,0.53,1.0,0.03,0.0,0.0,3.0,0.01,5.0,0.5,1.0,0.03,1.0
Ohlone_Community_College_District.csv,0.33,0.0,0.67,0.0,0.59,0.0,0.6,0.0,0.03,0.0,0.0,3.0,0.89,0.0,0.29,0.0,0.04,0.0
Gavilan_Community_College_District.csv,0.1,2.0,0.87,0.0,0.64,0.0,0.53,1.0,0.03,0.0,0.0,3.0,1.8,1.0,0.29,0.0,0.1,0.0
Hartnell_Community_College_District.csv,0.6,2.0,1.24,0.0,1.31,0.0,0.53,1.0,0.03,0.0,0.0,3.0,0.1,3.0,0.21,1.0,0.19,0.0
Solano_Community_College_District.csv,0.1,2.0,0.73,2.0,0.79,0.0,0.74,0.0,0.03,0.0,0.0,3.0,1.01,0.0,0.21,1.0,0.1,0.0
Yuba_Community_College_District.csv,0.46,2.0,0.96,0.0,0.93,0.0,0.54,0.0,0.03,0.0,0.0,3.0,1.44,1.0,0.37,0.0,0.3,0.0
AVERAGE,0.67,1.14,0.91,0.65,0.61,0.62,0.59,0.6,0.05,0.11,0.25,1.32,1.1,1.6,0.41,0.32,0.13,0.21
TRANSFERABLE AVERAGE,1.0,0.0,0.97,0.0,0.74,0.0,0.69,0.0,0.05,0.0,0.44,0.0,1.65,0.0,0.47,0.0,0.13,0.0
