cc,system_type,ucs,uc_count,ge_pattern,status,total_terms,total_units,over_2_years,units_term_1,units_term_2,units_term_3,units_term_4,units_term_5,units_term_6,error
los_angeles_city_college,semester,UCI+UCR+UCSD,3,IGETC,success,5,79,True,16,17,16,18,12,0,
los_angeles_city_college,semester,UCI+UCSB+UCSD,3,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCD+UCI+UCSD,3,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCB+UCI+UCSD,3,IGETC,success,5,79,True,16,17,16,18,12,0,
los_angeles_city_college,semester,UCI+UCSC+UCSD,3,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCI+UCM+UCSD,3,IGETC,success,5,79,True,16,17,16,18,12,0,
los_angeles_city_college,semester,UCR+UCSB+UCSD,3,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCD+UCR+UCSD,3,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCB+UCR+UCSD,3,IGETC,success,5,79,True,16,17,16,18,12,0,
los_angeles_city_college,semester,UCR+UCSC+UCSD,3,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCM+UCR+UCSD,3,IGETC,success,5,79,True,16,17,16,18,12,0,
los_angeles_city_college,semester,UCD+UCSB+UCSD,3,IGETC,success,5,85,True,16,17,16,18,18,0,
los_angeles_city_college,semester,UCB+UCSB+UCSD,3,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCSB+UCSC+UCSD,3,IGETC,success,5,85,True,16,17,16,18,18,0,
los_angeles_city_college,semester,UCM+UCSB+UCSD,3,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCB+UCD+UCSD,3,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCD+UCSC+UCSD,3,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCD+UCM+UCSD,3,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCB+UCSC+UCSD,3,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCB+UCM+UCSD,3,IGETC,success,5,79,True,16,17,16,18,12,0,
los_angeles_city_college,semester,UCM+UCSC+UCSD,3,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCI+UCLA+UCR,3,IGETC,success,5,74,True,16,17,17,18,6,0,
los_angeles_city_college,semester,UCI+UCLA+UCSB,3,IGETC,success,5,80,True,16,17,17,18,12,0,
los_angeles_city_college,semester,UCD+UCI+UCLA,3,IGETC,success,5,85,True,16,17,17,17,18,0,
los_angeles_city_college,semester,UCB+UCI+UCLA,3,IGETC,success,5,74,True,16,17,17,18,6,0,
los_angeles_city_college,semester,UCI+UCLA+UCSC,3,IGETC,success,5,85,True,16,17,17,17,18,0,
los_angeles_city_college,semester,UCI+UCLA+UCM,3,IGETC,success,5,77,True,16,17,17,18,9,0,
los_angeles_city_college,semester,UCLA+UCR+UCSB,3,IGETC,success,5,77,True,16,17,17,18,9,0,
los_angeles_city_college,semester,UCD+UCLA+UCR,3,IGETC,success,5,85,True,16,17,17,17,18,0,
los_angeles_city_college,semester,UCB+UCLA+UCR,3,IGETC,success,4,68,False,16,17,17,18,0,0,
los_angeles_city_college,semester,UCLA+UCR+UCSC,3,IGETC,success,5,85,True,16,17,17,17,18,0,
los_angeles_city_college,semester,UCLA+UCM+UCR,3,IGETC,success,5,71,True,16,17,17,18,3,0,
los_angeles_city_college,semester,UCD+UCLA+UCSB,3,IGETC,success,6,88,True,16,17,17,17,18,3,
los_angeles_city_college,semester,UCB+UCLA+UCSB,3,IGETC,success,5,77,True,16,17,17,18,9,0,
los_angeles_city_college,semester,UCLA+UCSB+UCSC,3,IGETC,success,6,88,True,16,17,17,17,18,3,
los_angeles_city_college,semester,UCLA+UCM+UCSB,3,IGETC,success,5,77,True,16,17,17,18,9,0,
los_angeles_city_college,semester,UCB+UCD+UCLA,3,IGETC,success,5,85,True,16,17,17,17,18,0,
los_angeles_city_college,semester,UCD+UCLA+UCSC,3,IGETC,success,5,85,True,16,17,17,17,18,0,
los_angeles_city_college,semester,UCD+UCLA+UCM,3,IGETC,success,5,85,True,16,17,17,17,18,0,
los_angeles_city_college,semester,UCB+UCLA+UCSC,3,IGETC,success,5,85,True,16,17,17,17,18,0,
los_angeles_city_college,semester,UCB+UCLA+UCM,3,IGETC,success,5,71,True,16,17,17,18,3,0,
los_angeles_city_college,semester,UCLA+UCM+UCSC,3,IGETC,success,5,85,True,16,17,17,17,18,0,
los_angeles_city_college,semester,UCI+UCR+UCSB,3,IGETC,success,5,78,True,16,17,18,18,9,0,
los_angeles_city_college,semester,UCD+UCI+UCR,3,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCB+UCI+UCR,3,IGETC,success,5,77,True,16,17,17,18,9,0,
los_angeles_city_college,semester,UCI+UCR+UCSC,3,IGETC,success,5,77,True,16,17,17,18,9,0,
los_angeles_city_college,semester,UCI+UCM+UCR,3,IGETC,success,5,80,True,16,17,17,18,12,0,
los_angeles_city_college,semester,UCD+UCI+UCSB,3,IGETC,success,6,91,True,16,17,18,16,18,6,
los_angeles_city_college,semester,UCB+UCI+UCSB,3,IGETC,success,5,83,True,16,17,18,17,15,0,
los_angeles_city_college,semester,UCI+UCSB+UCSC,3,IGETC,success,5,86,True,16,17,18,17,18,0,
los_angeles_city_college,semester,UCI+UCM+UCSB,3,IGETC,success,5,83,True,16,17,18,17,15,0,
los_angeles_city_college,semester,UCB+UCD+UCI,3,IGETC,success,6,88,True,16,17,16,18,18,3,
los_angeles_city_college,semester,UCD+UCI+UCSC,3,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCD+UCI+UCM,3,IGETC,success,6,88,True,16,17,16,18,18,3,
los_angeles_city_college,semester,UCB+UCI+UCSC,3,IGETC,success,6,88,True,16,17,17,17,18,3,
los_angeles_city_college,semester,UCB+UCI+UCM,3,IGETC,success,5,80,True,16,17,17,18,12,0,
los_angeles_city_college,semester,UCI+UCM+UCSC,3,IGETC,success,5,85,True,16,17,17,17,18,0,
los_angeles_city_college,semester,UCD+UCR+UCSB,3,IGETC,success,6,88,True,16,17,17,17,18,3,
los_angeles_city_college,semester,UCB+UCR+UCSB,3,IGETC,success,5,77,True,16,17,17,18,9,0,
los_angeles_city_college,semester,UCR+UCSB+UCSC,3,IGETC,success,5,83,True,16,17,18,17,15,0,
los_angeles_city_college,semester,UCM+UCR+UCSB,3,IGETC,success,5,77,True,16,17,17,18,9,0,
los_angeles_city_college,semester,UCB+UCD+UCR,3,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCD+UCR+UCSC,3,IGETC,success,5,79,True,16,17,16,18,12,0,
los_angeles_city_college,semester,UCD+UCM+UCR,3,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCB+UCR+UCSC,3,IGETC,success,5,82,True,16,17,17,17,15,0,
los_angeles_city_college,semester,UCB+UCM+UCR,3,IGETC,success,4,68,False,16,17,17,18,0,0,
los_angeles_city_college,semester,UCM+UCR+UCSC,3,IGETC,success,5,82,True,16,17,17,17,15,0,
los_angeles_city_college,semester,UCB+UCD+UCSB,3,IGETC,success,6,88,True,16,17,17,17,18,3,
los_angeles_city_college,semester,UCD+UCSB+UCSC,3,IGETC,success,6,88,True,16,17,17,17,18,3,
los_angeles_city_college,semester,UCD+UCM+UCSB,3,IGETC,success,6,88,True,16,17,17,17,18,3,
los_angeles_city_college,semester,UCB+UCSB+UCSC,3,IGETC,success,6,88,True,16,17,17,17,18,3,
los_angeles_city_college,semester,UCB+UCM+UCSB,3,IGETC,success,5,77,True,16,17,17,18,9,0,
los_angeles_city_college,semester,UCM+UCSB+UCSC,3,IGETC,success,6,88,True,16,17,18,16,18,3,
los_angeles_city_college,semester,UCB+UCD+UCSC,3,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCB+UCD+UCM,3,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCD+UCM+UCSC,3,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCB+UCM+UCSC,3,IGETC,success,5,82,True,16,17,17,17,15,0,
los_angeles_city_college,semester,UCI+UCLA+UCR+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCI+UCLA+UCSB+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCD+UCI+UCLA+UCSD,4,IGETC,success,5,85,True,16,17,16,18,18,0,
los_angeles_city_college,semester,UCB+UCI+UCLA+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCI+UCLA+UCSC+UCSD,4,IGETC,success,5,85,True,16,17,16,18,18,0,
los_angeles_city_college,semester,UCI+UCLA+UCM+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCLA+UCR+UCSB+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCD+UCLA+UCR+UCSD,4,IGETC,success,5,85,True,16,17,16,18,18,0,
los_angeles_city_college,semester,UCB+UCLA+UCR+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCLA+UCR+UCSC+UCSD,4,IGETC,success,5,85,True,16,17,16,18,18,0,
los_angeles_city_college,semester,UCLA+UCM+UCR+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCD+UCLA+UCSB+UCSD,4,IGETC,success,5,85,True,16,17,16,18,18,0,
los_angeles_city_college,semester,UCB+UCLA+UCSB+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCLA+UCSB+UCSC+UCSD,4,IGETC,success,5,85,True,16,17,16,18,18,0,
los_angeles_city_college,semester,UCLA+UCM+UCSB+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCB+UCD+UCLA+UCSD,4,IGETC,success,5,85,True,16,17,16,18,18,0,
los_angeles_city_college,semester,UCD+UCLA+UCSC+UCSD,4,IGETC,success,5,85,True,16,17,16,18,18,0,
los_angeles_city_college,semester,UCD+UCLA+UCM+UCSD,4,IGETC,success,5,85,True,16,17,16,18,18,0,
los_angeles_city_college,semester,UCB+UCLA+UCSC+UCSD,4,IGETC,success,5,85,True,16,17,16,18,18,0,
los_angeles_city_college,semester,UCB+UCLA+UCM+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCLA+UCM+UCSC+UCSD,4,IGETC,success,5,85,True,16,17,16,18,18,0,
los_angeles_city_college,semester,UCI+UCR+UCSB+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCD+UCI+UCR+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCB+UCI+UCR+UCSD,4,IGETC,success,5,79,True,16,17,16,18,12,0,
los_angeles_city_college,semester,UCI+UCR+UCSC+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCI+UCM+UCR+UCSD,4,IGETC,success,5,79,True,16,17,16,18,12,0,
los_angeles_city_college,semester,UCD+UCI+UCSB+UCSD,4,IGETC,success,5,85,True,16,17,16,18,18,0,
los_angeles_city_college,semester,UCB+UCI+UCSB+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCI+UCSB+UCSC+UCSD,4,IGETC,success,5,85,True,16,17,16,18,18,0,
los_angeles_city_college,semester,UCI+UCM+UCSB+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCB+UCD+UCI+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCD+UCI+UCSC+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCD+UCI+UCM+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCB+UCI+UCSC+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCB+UCI+UCM+UCSD,4,IGETC,success,5,79,True,16,17,16,18,12,0,
los_angeles_city_college,semester,UCI+UCM+UCSC+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCD+UCR+UCSB+UCSD,4,IGETC,success,5,85,True,16,17,16,18,18,0,
los_angeles_city_college,semester,UCB+UCR+UCSB+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCR+UCSB+UCSC+UCSD,4,IGETC,success,5,85,True,16,17,16,18,18,0,
los_angeles_city_college,semester,UCM+UCR+UCSB+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCB+UCD+UCR+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCD+UCR+UCSC+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCD+UCM+UCR+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCB+UCR+UCSC+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCB+UCM+UCR+UCSD,4,IGETC,success,5,79,True,16,17,16,18,12,0,
los_angeles_city_college,semester,UCM+UCR+UCSC+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCB+UCD+UCSB+UCSD,4,IGETC,success,5,85,True,16,17,16,18,18,0,
los_angeles_city_college,semester,UCD+UCSB+UCSC+UCSD,4,IGETC,success,5,85,True,16,17,16,18,18,0,
los_angeles_city_college,semester,UCD+UCM+UCSB+UCSD,4,IGETC,success,5,85,True,16,17,16,18,18,0,
los_angeles_city_college,semester,UCB+UCSB+UCSC+UCSD,4,IGETC,success,5,85,True,16,17,16,18,18,0,
los_angeles_city_college,semester,UCB+UCM+UCSB+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCM+UCSB+UCSC+UCSD,4,IGETC,success,5,85,True,16,17,16,18,18,0,
los_angeles_city_college,semester,UCB+UCD+UCSC+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCB+UCD+UCM+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCD+UCM+UCSC+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCB+UCM+UCSC+UCSD,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCI+UCLA+UCR+UCSB,4,IGETC,success,5,80,True,16,17,17,18,12,0,
los_angeles_city_college,semester,UCD+UCI+UCLA+UCR,4,IGETC,success,5,85,True,16,17,17,17,18,0,
los_angeles_city_college,semester,UCB+UCI+UCLA+UCR,4,IGETC,success,5,74,True,16,17,17,18,6,0,
los_angeles_city_college,semester,UCI+UCLA+UCR+UCSC,4,IGETC,success,5,85,True,16,17,17,17,18,0,
los_angeles_city_college,semester,UCI+UCLA+UCM+UCR,4,IGETC,success,5,77,True,16,17,17,18,9,0,
los_angeles_city_college,semester,UCD+UCI+UCLA+UCSB,4,IGETC,success,6,88,True,16,17,17,17,18,3,
los_angeles_city_college,semester,UCB+UCI+UCLA+UCSB,4,IGETC,success,5,80,True,16,17,17,18,12,0,
los_angeles_city_college,semester,UCI+UCLA+UCSB+UCSC,4,IGETC,success,6,88,True,16,17,17,17,18,3,
los_angeles_city_college,semester,UCI+UCLA+UCM+UCSB,4,IGETC,success,5,80,True,16,17,17,18,12,0,
los_angeles_city_college,semester,UCB+UCD+UCI+UCLA,4,IGETC,success,5,85,True,16,17,17,17,18,0,
los_angeles_city_college,semester,UCD+UCI+UCLA+UCSC,4,IGETC,success,5,85,True,16,17,17,17,18,0,
los_angeles_city_college,semester,UCD+UCI+UCLA+UCM,4,IGETC,success,5,85,True,16,17,17,17,18,0,
los_angeles_city_college,semester,UCB+UCI+UCLA+UCSC,4,IGETC,success,5,85,True,16,17,17,17,18,0,
los_angeles_city_college,semester,UCB+UCI+UCLA+UCM,4,IGETC,success,5,77,True,16,17,17,18,9,0,
los_angeles_city_college,semester,UCI+UCLA+UCM+UCSC,4,IGETC,success,5,85,True,16,17,17,17,18,0,
los_angeles_city_college,semester,UCD+UCLA+UCR+UCSB,4,IGETC,success,6,88,True,16,17,17,17,18,3,
los_angeles_city_college,semester,UCB+UCLA+UCR+UCSB,4,IGETC,success,5,77,True,16,17,17,18,9,0,
los_angeles_city_college,semester,UCLA+UCR+UCSB+UCSC,4,IGETC,success,6,88,True,16,17,17,17,18,3,
los_angeles_city_college,semester,UCLA+UCM+UCR+UCSB,4,IGETC,success,5,77,True,16,17,17,18,9,0,
los_angeles_city_college,semester,UCB+UCD+UCLA+UCR,4,IGETC,success,5,85,True,16,17,17,17,18,0,
los_angeles_city_college,semester,UCD+UCLA+UCR+UCSC,4,IGETC,success,5,85,True,16,17,17,17,18,0,
los_angeles_city_college,semester,UCD+UCLA+UCM+UCR,4,IGETC,success,5,85,True,16,17,17,17,18,0,
los_angeles_city_college,semester,UCB+UCLA+UCR+UCSC,4,IGETC,success,5,85,True,16,17,17,17,18,0,
los_angeles_city_college,semester,UCB+UCLA+UCM+UCR,4,IGETC,success,5,71,True,16,17,17,18,3,0,
los_angeles_city_college,semester,UCLA+UCM+UCR+UCSC,4,IGETC,success,5,85,True,16,17,17,17,18,0,
los_angeles_city_college,semester,UCB+UCD+UCLA+UCSB,4,IGETC,success,6,88,True,16,17,17,17,18,3,
los_angeles_city_college,semester,UCD+UCLA+UCSB+UCSC,4,IGETC,success,6,88,True,16,17,17,17,18,3,
los_angeles_city_college,semester,UCD+UCLA+UCM+UCSB,4,IGETC,success,6,88,True,16,17,17,17,18,3,
los_angeles_city_college,semester,UCB+UCLA+UCSB+UCSC,4,IGETC,success,6,88,True,16,17,17,17,18,3,
los_angeles_city_college,semester,UCB+UCLA+UCM+UCSB,4,IGETC,success,5,77,True,16,17,17,18,9,0,
los_angeles_city_college,semester,UCLA+UCM+UCSB+UCSC,4,IGETC,success,6,88,True,16,17,17,17,18,3,
los_angeles_city_college,semester,UCB+UCD+UCLA+UCSC,4,IGETC,success,5,85,True,16,17,17,17,18,0,
los_angeles_city_college,semester,UCB+UCD+UCLA+UCM,4,IGETC,success,5,85,True,16,17,17,17,18,0,
los_angeles_city_college,semester,UCD+UCLA+UCM+UCSC,4,IGETC,success,5,85,True,16,17,17,17,18,0,
los_angeles_city_college,semester,UCB+UCLA+UCM+UCSC,4,IGETC,success,5,85,True,16,17,17,17,18,0,
los_angeles_city_college,semester,UCD+UCI+UCR+UCSB,4,IGETC,success,6,91,True,16,17,18,16,18,6,
los_angeles_city_college,semester,UCB+UCI+UCR+UCSB,4,IGETC,success,5,83,True,16,17,18,17,15,0,
los_angeles_city_college,semester,UCI+UCR+UCSB+UCSC,4,IGETC,success,5,86,True,16,17,18,17,18,0,
los_angeles_city_college,semester,UCI+UCM+UCR+UCSB,4,IGETC,success,5,83,True,16,17,18,17,15,0,
los_angeles_city_college,semester,UCB+UCD+UCI+UCR,4,IGETC,success,6,88,True,16,17,16,18,18,3,
los_angeles_city_college,semester,UCD+UCI+UCR+UCSC,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCD+UCI+UCM+UCR,4,IGETC,success,6,88,True,16,17,16,18,18,3,
los_angeles_city_college,semester,UCB+UCI+UCR+UCSC,4,IGETC,success,6,88,True,16,17,17,17,18,3,
los_angeles_city_college,semester,UCB+UCI+UCM+UCR,4,IGETC,success,5,80,True,16,17,17,18,12,0,
los_angeles_city_college,semester,UCI+UCM+UCR+UCSC,4,IGETC,success,5,85,True,16,17,17,17,18,0,
los_angeles_city_college,semester,UCB+UCD+UCI+UCSB,4,IGETC,success,6,91,True,16,17,18,16,18,6,
los_angeles_city_college,semester,UCD+UCI+UCSB+UCSC,4,IGETC,success,6,91,True,16,17,18,16,18,6,
los_angeles_city_college,semester,UCD+UCI+UCM+UCSB,4,IGETC,success,6,91,True,16,17,18,16,18,6,
los_angeles_city_college,semester,UCB+UCI+UCSB+UCSC,4,IGETC,success,6,91,True,16,17,18,16,18,6,
los_angeles_city_college,semester,UCB+UCI+UCM+UCSB,4,IGETC,success,5,83,True,16,17,18,17,15,0,
los_angeles_city_college,semester,UCI+UCM+UCSB+UCSC,4,IGETC,success,6,91,True,16,17,18,16,18,6,
los_angeles_city_college,semester,UCB+UCD+UCI+UCSC,4,IGETC,success,6,88,True,16,17,16,18,18,3,
los_angeles_city_college,semester,UCB+UCD+UCI+UCM,4,IGETC,success,6,88,True,16,17,16,18,18,3,
los_angeles_city_college,semester,UCD+UCI+UCM+UCSC,4,IGETC,success,6,88,True,16,17,16,18,18,3,
los_angeles_city_college,semester,UCB+UCI+UCM+UCSC,4,IGETC,success,6,88,True,16,17,17,17,18,3,
los_angeles_city_college,semester,UCB+UCD+UCR+UCSB,4,IGETC,success,6,88,True,16,17,17,17,18,3,
los_angeles_city_college,semester,UCD+UCR+UCSB+UCSC,4,IGETC,success,6,88,True,16,17,17,17,18,3,
los_angeles_city_college,semester,UCD+UCM+UCR+UCSB,4,IGETC,success,6,88,True,16,17,17,17,18,3,
los_angeles_city_college,semester,UCB+UCR+UCSB+UCSC,4,IGETC,success,6,88,True,16,17,17,17,18,3,
los_angeles_city_college,semester,UCB+UCM+UCR+UCSB,4,IGETC,success,5,77,True,16,17,17,18,9,0,
los_angeles_city_college,semester,UCM+UCR+UCSB+UCSC,4,IGETC,success,6,88,True,16,17,18,16,18,3,
los_angeles_city_college,semester,UCB+UCD+UCR+UCSC,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCB+UCD+UCM+UCR,4,IGETC,success,5,82,True,16,17,16,18,15,0,
los_angeles_city_college,semester,UCD+UCM+UCR+UCSC,4,IGETC,success,5,82,True,16,17,16,18,15,0,
